Date,Open,High,Low,Close,Volume
2024-01-26,69573.14549277606,70083.10970178398,69427.44465893204,69864.5546875,1944641
2024-01-29,69864.5546875,70010.25552134402,69427.44465893204,69864.5546875,3804169
2024-01-30,69864.55501530945,69864.55501530945,69500.29916547234,69646.0,1688087
2024-01-31,69646.00490362516,69937.40659319745,69573.15071771386,69718.8515625,3087236
2024-02-01,69864.54754821987,72778.6015625,69718.83920222952,72778.6015625,10875047
2024-02-02,72997.1698101702,74454.20084541338,72924.32315098177,74308.5,5089639
2024-02-05,74308.4980229196,75838.37567664668,74235.64383863304,75401.265625,4258316
2024-02-06,75474.11913588984,76494.04007162002,74964.15490450662,75838.375,4779381
2024-02-07,76275.48665668978,76494.04168517329,75692.67575641256,76421.1875,3208250
2024-02-15,76639.74356323735,76858.2985946717,75619.82259222261,75765.5234375,4622956
2024-02-16,75765.52495483423,76566.8984375,75619.82410663892,76566.8984375,3118585
2024-02-19,76858.29492180486,77951.07002675554,76494.0390625,76494.0390625,3925310
2024-02-20,76639.7353364213,76639.7353364213,75765.51530452623,75984.0703125,5136985
2024-02-21,75765.51883433374,77878.21483416243,75401.26297975253,77149.703125,5165419
2024-02-22,77149.7071158452,77222.5537743081,76202.6328125,76202.6328125,2997794
2024-02-23,76858.28568297523,77732.50566184925,75255.55407306299,75692.6640625,6821506
2024-02-26,75692.67719420386,78679.5859375,75401.26797501171,78679.5859375,6577716
2024-02-27,79043.8365989185,79772.35583529467,78242.47070782993,78606.7265625,5947545
2024-02-28,78679.58008587793,79043.8359375,77441.10416873412,79043.8359375,6683780
2024-02-29,78825.28286760574,79699.5029547152,78461.02700698886,79408.09375,3933246
2024-03-01,79553.80013917411,81156.5319076937,79480.9459580465,80719.421875,6561449
2024-03-04,80865.12205488714,81447.93291807697,80719.42122084864,81156.53125,4181213
2024-03-05,81156.53454288005,81156.53454288005,80063.75942566295,80646.5703125,6296577
2024-03-06,80136.60247926728,80428.00411869596,78970.98086748223,79480.9375,4896686
2024-03-07,79480.94022214477,82977.81270429956,78825.2752204216,81083.671875,6942792
2024-03-08,81083.67607519079,82030.74277538157,79772.35353085246,80136.609375,4470577
2024-03-11,80136.609375,82686.40781106864,80136.609375,80136.609375,5400095
2024-03-12,80136.61228819899,82686.41081696021,80136.61228819899,81520.7890625,4136514
2024-03-13,82176.45593187666,85236.21875,81593.64504181073,85236.21875,8374993
2024-03-14,86328.98634623503,86328.98634623503,84289.14446748614,85236.21875,8219866
2024-03-15,85090.50617374087,85090.50617374087,83414.92777031183,84507.6953125,6202655
2024-03-18,84361.99811579866,84361.99811579866,80937.97945400153,82322.15625,10442855
2024-03-19,82322.1523163877,82322.1523163877,80937.97558652956,81593.640625,5374902
2024-03-20,81812.19790049185,83779.18554326802,80937.97782501974,83414.9296875,5110932
2024-03-21,83924.8867229881,84653.3984375,83487.77668346652,84653.3984375,5605414
2024-03-22,84726.25690563087,84726.25690563087,83414.93424776917,83706.3359375,3773061
2024-03-25,83123.51824250112,83852.02993436885,82904.96322953362,83050.6640625,3970409
2024-03-26,83050.66824441272,84143.44336427552,82759.2665638068,83779.1875,4113356
2024-03-27,83560.62697221659,83997.73699137098,83123.5169530622,83924.8828125,1941163
2024-03-28,84434.84222576687,85527.60968469211,83997.73223138264,85309.0546875,3774942
2024-03-29,84799.10647005565,85381.91734479077,84507.69726917005,84871.953125,3430960
2024-04-01,84507.69694003476,85673.31868496523,83924.88606756953,85090.5078125,4289659
2024-04-02,84070.58944283187,85236.21875,84070.58944283187,85236.21875,3630922
2024-04-03,84580.550480334,85236.2155295238,83852.03125,83852.03125,3802186
2024-04-04,83779.18328140359,84361.99414030496,83050.6640625,83050.6640625,3874923
2024-04-05,82395.01464565707,83560.63647797809,82030.75123689973,82832.1171875,3757015
2024-04-08,82832.11593851689,82832.11593851689,82030.75,82030.75,2581518
2024-04-09,82030.74704329896,82467.85708983243,81957.90038690086,82322.15625,1894479
2024-04-10,82686.4137224794,84216.29891512365,82540.71287981111,82904.96875,2621220
2024-04-11,82686.41496936913,84070.59181318179,82540.7141245037,83706.3359375,2146812
2024-04-12,84434.84668733274,84434.84668733274,83269.21746503748,84143.4375,2463181
2024-04-15,84143.45020302592,84216.30439261673,81229.38799790919,81302.2421875,5672597
2024-04-16,81593.6445238017,82467.85708983243,81229.38113366636,82322.15625,5981930
2024-04-17,82395.00388877484,82395.00388877484,81302.22885924064,81447.9296875,3964985
2024-04-19,80500.86885888681,81010.83308537937,79408.09375,79408.09375,10383077
2024-04-22,80136.6168427377,81156.53781761629,79335.25090012142,80355.171875,3313148
2024-04-23,80792.2744323914,82540.7070009908,80063.75521686477,81812.1953125,5599066
2024-04-24,82759.26800299778,87494.609375,82467.85879028798,87494.609375,14475686
2024-04-25,89243.04332240894,93249.87267146664,88805.93329759613,89753.0,12187496
2024-04-26,89607.29916740768,91355.73173962308,89024.48831000253,89753.0,8005090
2024-05-02,90190.10786892303,93978.38211502002,89971.55286174093,92739.90625,9109378
2024-05-03,93322.71605853757,93541.27106329592,91501.43689727722,91719.984375,6170121
2024-05-06,92157.10283475094,92958.46875,90700.07184510639,92958.46875,3629732
2024-05-07,93249.87879518823,95872.53158925891,92667.06789950989,95653.9765625,5123585
2024-05-08,94779.75679239245,95435.421875,94196.94589464231,95435.421875,5057899
2024-05-09,95144.00842827316,96746.74773455244,94706.90591969083,94925.4609375,4022513
2024-05-10,95653.97690253585,96309.64198514339,94124.09923682126,95435.421875,5513103
2024-05-13,95653.9733142744,95799.67415148718,93832.68650448837,94488.3515625,5766362
2024-05-14,94706.90819972738,95945.37662774704,94415.49899328756,95071.1640625,4168385
2024-05-15,95799.67155934118,97985.21416654083,95653.97072607077,97693.8125,6239156
2024-05-16,98786.5758270566,100025.05167462655,97766.65498358931,98640.875,5348055
2024-05-17,98640.88382094073,99077.99386823455,97402.40786262033,97985.21875,4032301
2024-05-20,98495.17703784748,99150.84206922665,96892.4453125,96892.4453125,4157277
2024-05-21,97620.96123024939,99077.9921875,97256.70537269575,99077.9921875,5562829
2024-05-22,100462.17706180125,101773.50728715857,99150.85436348063,100535.03125,9432597
2024-05-23,100170.7578125,100389.30528473189,98349.471169963,100170.7578125,4984501
2024-05-24,100535.01739801868,100535.01739801868,95144.00391705343,96091.078125,18693006
2024-05-27,96892.44301534024,97256.69884845862,95144.00297311506,96746.7421875,8095153
2024-05-28,97620.95741310064,99806.5,96965.2923789201,99806.5,7167286
2024-05-29,99879.35842080155,100680.72432092876,98203.77243797696,98859.4375,8077299
2024-05-30,97475.25651749711,98349.4765625,96091.07979759974,98349.4765625,9655968
2024-05-31,98349.47951191867,99660.80209171267,97475.25944069866,98058.0703125,3566251
2024-06-03,98349.48719298847,100243.62079251515,98130.93215811437,99733.6640625,10280584
2024-06-04,101263.5364415369,101482.09146488999,100389.31634812448,101336.390625,9323359
2024-06-05,101992.05959079062,105561.77923018143,101773.5045590895,102064.90625,8387029
2024-06-06,102210.60515040724,103230.52610325807,101117.83753973329,101700.6484375,6919053
2024-06-07,102720.5586482356,103449.0703125,102356.3028161034,103449.0703125,5259051
2024-06-10,104541.84572899823,105634.61322950352,104177.58989549648,104906.1015625,4992965
2024-06-11,105124.66659558326,106727.3984375,104250.44649016093,106727.3984375,11133464
2024-06-12,108129.69874688899,112187.73380451133,108045.159672932,111595.9375,12897824
2024-06-13,113033.15315453775,113117.69982277349,109905.0859375,109905.0859375,9977629
2024-06-14,109989.62582331765,112103.1860604238,109059.65810369437,110750.5078125,7598279
2024-06-17,110750.51366249085,111088.6775456314,108636.9533137436,108890.578125,5597739
2024-06-18,108890.56968445964,109651.45165485382,108214.234375,108214.234375,7977319
2024-06-19,108214.24504996442,112272.27249823944,107030.64484934608,111173.2265625,11809579
2024-06-20,112441.35197690997,114723.99798609814,111426.8451713609,112694.984375,12719804
2024-06-21,113202.23636267535,115062.171875,112694.98674702596,115062.171875,8801294
2024-06-24,114132.20844985495,114554.9190108048,111595.93748855169,111680.4765625,16549534
2024-06-25,110750.51464183725,110835.05371446896,108721.49334703188,109905.0859375,16157660
2024-06-26,110750.5161852091,111426.8515625,109397.83783502318,111426.8515625,8304609
2024-06-27,111004.13402394933,113371.31908906017,110581.42349026576,112272.265625,7506854
2024-06-28,112272.27150832217,112272.27150832217,110243.2578020747,110327.796875,7627949
2024-07-01,110243.25624347317,110243.25624347317,108636.9531157699,108721.4921875,7422099
2024-07-02,108721.48395819389,111680.46517883608,107791.51626153395,108214.234375,8694000
2024-07-03,110327.78968859593,112272.26419526119,109989.62582331765,110750.5078125,9066715
2024-07-04,111680.47192659359,114808.5390625,111680.47192659359,114808.5390625,9335584
2024-07-05,115062.17400590252,118105.69454297505,115062.17400590252,117260.2734375,8980809
2024-07-08,117091.18071953412,118021.1484375,116245.75966443979,118021.1484375,7021554
2024-07-09,117598.4439398723,117767.52967868184,114977.6263817305,116245.765625,11150514
2024-07-10,114977.62340308396,115823.05207522966,113286.78125,113286.78125,7288354
2024-07-11,113371.3271727755,114470.38071520148,112018.64881117591,112441.359375,7914414
2024-07-12,111765.01703509896,114977.62319667413,111765.01703509896,113117.6953125,4128499
2024-07-15,112864.06189730912,113963.11536142802,111849.55509729363,112187.7265625,3527279
2024-07-16,112948.60978114173,113709.49178827099,111849.55630515417,113286.78125,5005029
2024-07-17,113286.78713086729,113371.32620466854,109820.54838414218,111511.390625,8015614
2024-07-18,111088.67674107423,111088.67674107423,108045.15624122812,108129.6953125,12448979
2024-07-19,108721.48999734582,109313.28627434677,106523.390625,106523.390625,7563204
2024-07-22,106523.38900846864,106523.38900846864,104156.20393638777,104917.0859375,7149434
2024-07-23,105593.42248242014,107791.52184655872,105508.8834127087,106100.6796875,6223339
2024-07-24,106100.680083657,107030.64023637008,104832.54086402425,106523.390625,4797454
2024-07-25,105001.62559693088,106100.67907040987,104917.08652771113,105677.9609375,3735660
2024-07-26,106438.83804701133,108214.234375,105170.70649342325,108214.234375,7686254
2024-07-29,109905.07729223136,110412.33447493224,109059.65625,109059.65625,5761269
2024-07-30,109059.65541072539,109482.36592858807,107368.80574367127,108214.234375,2787369
2024-07-31,107622.43868138517,108721.4921875,107030.64239246272,108721.4921875,3556144
2024-08-01,109566.91004763903,109651.45671247326,104917.08654107526,105508.8828125,7900845
2024-08-02,103226.2353980403,105508.88138359494,102296.2676710806,104156.203125,11680779
2024-08-05,102380.81016775555,103902.56650058451,99252.73565064296,100267.25,11977479
2024-08-06,101450.85213167874,103057.15527759524,101281.7663906974,102127.1875,8075126
2024-08-07,102296.26644684712,103141.6875,101619.93112344551,103141.6875,3246219
2024-08-08,102803.53105445259,103479.86642665887,102211.73475542056,102634.4453125,3711774
2024-08-09,103479.86334584234,107284.2734375,103141.69187200525,107284.2734375,6913109
2024-08-12,107284.2759430646,110074.17167836745,106692.47964783054,109905.0859375,7791250
2024-08-13,109651.4609375,110074.17149114764,108214.2435359772,109651.4609375,5016645
2024-08-14,110496.88184605041,111173.22480715334,109482.375,109482.375,4395529
